Country Code,Duration of compulsory education (years),Official entrance age to lower secondary education (years),Official entrance age to primary education (years),Theoretical duration of primary education (years),Theoretical duration of secondary education (years),Theoretical duration of upper secondary education (years),"Adjusted net enrolment rate, primary, both sexes (%)","Gross enrolment ratio, lower secondary, both sexes (%)","Gross enrolment ratio, lower secondary, female (%)","Gross enrolment ratio, lower secondary, male (%)","Gross enrolment ratio, pre-primary, both sexes (%)","Gross enrolment ratio, pre-primary, female (%)","Gross enrolment ratio, pre-primary, male (%)","Gross enrolment ratio, primary, both sexes (%)","Gross enrolment ratio, primary, female (%)","Gross enrolment ratio, primary, gender parity index (GPI)","Gross enrolment ratio, primary, male (%)","Gross enrolment ratio, secondary, both sexes (%)","Gross enrolment ratio, secondary, female (%)","Gross enrolment ratio, secondary, gender parity index (GPI)","Gross enrolment ratio, secondary, male (%)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of primary education, both sexes (%)","Gross intake ratio to Grade 1 of primary education, female (%)","Gross intake ratio to Grade 1 of primary education, male (%)",Internet users (per 100 people),"Labor force, female (% of total labor force)","Mortality rate, under-5 (per 1,000 live births)","Net enrolment rate, primary, both sexes (%)",Percentage of enrolment in pre-primary education in private institutions (%),Percentage of enrolment in primary education in private institutions (%),Percentage of enrolment in secondary education in private institutions (%),"Percentage of female students enrolled in primary education who are over-age, female (%)","Percentage of male students enrolled in primary education who are over-age, male (%)","Percentage of repeaters in primary education, all grades, both sexes (%)","Percentage of repeaters in primary education, all grades, female (%)","Percentage of repeaters in primary education, all grades, male (%)","Percentage of students enrolled in primary education who are over-age, both sexes (%)",Percentage of students in pre-primary education who are female (%),Percentage of students in primary education who are female (%),Percentage of students in secondary education who are female (%),Percentage of students in secondary general education who are female (%),Population ages 0-14 (% of total),Population ages 15-64 (% of total),Population growth (annual %),"Population, female (% of total)","Population, male (% of total)","Prevalence of HIV, total (% of population ages 15-49)","Primary completion rate, both sexes (%)","Primary completion rate, female (%)","Primary completion rate, male (%)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)",Short Name,Table Name,Long Name,2-alpha code,Currency Unit,Special Notes,Region,Income Group,WB-2 code,National accounts base year,National accounts reference year,SNA price valuation,Lending category,Other groups,System of National Accounts,Alternative conversion factor,PPP survey year,Balance of Payments Manual in use,External debt Reporting status,System of trade,Government Accounting concept,IMF data dissemination standard,Latest population census,Latest household survey,Source of most recent Income and expenditure data,Vital registration complete,Latest agricultural census,Latest industrial data,Latest trade data,Latest water withdrawal data,Unnamed: 31
TLS,9,12,6,6,6,3,97.0163116455078,87.096336364746,90.0251007080078,84.2813873291016,18.8731594085693,19.562780380249,18.2158908843994,136.843200683594,136.184265136719,0.990629971027374,137.472808837891,76.7647094726563,79.5713272094727,1.07406997680664,74.0836181640625,65.0721893310547,115.248039245605,115.935600280762,114.594276428223,23.0,31.7528155838439,51.6,95.5923309326172,46.7523612976074,12.5989999771118,23.8582096099854,17.1226196289063,21.4121894836426,14.9179496765137,13.2411298751831,16.505090713501,19.3263206481934,50.5820999145508,48.6264114379883,50.6426200866699,51.1038818359375,43.9963029129468,52.5471463210035,2.29556932349861,49.2172340658703,50.7827659341297,-2.5410069755749376,106.10604095459,109.693603515625,102.652931213379,4.69999980926514,2.70000004768372,3.29999995231628,Timor-Leste,Timor-Leste,Democratic Republic of Timor-Leste,TL,U.S. dollar,"Based on official government statistics, national account data have been revised, and value added is measured at basic prices; the new base year is 2010.",East Asia & Pacific,Lower middle income,TP,2010,,Value added at basic prices (VAB),Blend,,Country uses the 2008 System of National Accounts methodology.,,,,,Special trade system,,General Data Dissemination System (GDDS),2010,"Demographic and Health Survey (DHS), 2009/10","Living Standards Measurement Study Survey (LSMS), 2007",,2010. Population and Housing Census.,,2005.0,2004,
TON,15,12,6,6,7,2,91.98205734636436,91.05617504465081,90.72017496636195,91.38447568375379,64.60519686735199,64.58840207081028,64.63416330896717,103.83364580083368,102.92397555430227,0.9902108780368502,104.6859895533301,83.74188576678156,82.4407127925951,0.9885848603275882,84.95379533294567,74.539445291224,105.56701734076174,104.52753605543965,106.54276834595001,38.65127243,38.5481414913003,16.8,90.20412733793509,38.461524771794224,10.928918292439192,17.490654955967358,7.617574474254426,8.70998947139315,3.939398472924513,3.593443922124509,4.265347807347343,8.183692436729743,48.83738045829325,48.68859526698584,49.242406078239014,49.83795070666796,36.7210710390734,57.4216840284307,0.548680116609437,49.8589801444043,50.1410198555957,-0.8761419052058628,91.66048766030826,91.54138278732427,91.72222858661691,7.30000019073486,3.5,5.09999990463257,Tonga,Tonga,Kingdom of Tonga,TO,Tongan pa'anga,"Fiscal year ends on June 30; reporting period for national accounts data: FY. April 2013 database update: Based on data from the National Bureau of Statistics, national accounts data were revised; the base year changed to 2010/11.",East Asia & Pacific,Upper middle income,TO,2010/11,,Value added at basic prices (VAB),IDA,,Country uses the 1993 System of National Accounts methodology.,,,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,,General Data Dissemination System (GDDS),2006,,2013 national accounts estimates are based on IMF reports.,,,,2012.0,,
TTO,6,12,5,7,5,2,94.04744017231687,91.0600862308947,90.75734173797741,91.37081077450469,64.60229955441432,64.56592445505846,64.6654204018158,103.79969925298617,102.9895498890713,0.9834871491509694,104.60472870338266,84.51357355760497,83.70325738824761,1.0024393848687099,85.31757347852704,78.19343658199014,105.66339983750012,104.61522636562593,106.68433266928795,69.19847061,42.0170628567708,19.1,91.81640279544087,43.02208714324498,19.145291969450767,21.890701151749983,7.713759683707862,8.586240017421854,3.964165217690294,3.5660741200518657,4.3310178704249225,8.176702700381231,48.514626476985995,48.34094916819665,48.84027426144172,49.824711699307684,20.779917829088,69.8082923802213,0.412512994782257,50.6587799336809,49.3412200663191,1.2,91.6524957367937,91.74859482670226,91.55839054954747,4.09999990463257,2.90000009536743,3.40000009536743,Trinidad and Tobago,Trinidad and Tobago,Republic of Trinidad and Tobago,TT,Trinidad and Tobago dollar,,Latin America & Caribbean,High income: nonOECD,TT,2000,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,,,"IMF Balance of Payments Manual, 6th edition.",,Special trade system,Consolidated central government,General Data Dissemination System (GDDS),2011,"Multiple Indicator Cluster Survey (MICS), 2011","Integrated household survey (IHS), 1992",Yes,,2006.0,2010.0,2000,
TUN,9,12,6,6,7,4,101.860864496254,102.722869873047,101.926643371582,103.481307983398,43.9468193054199,43.9384307861328,43.9548301696777,114.174476623535,112.500968933105,0.97172999382019,115.774337768555,88.2040634155273,90.98477074756511,1.116184977847242,85.38157554443825,77.8702163696289,110.938079833984,110.640083312988,111.223007202148,48.51983599,26.6996321851874,14.0,102.72942195386852,37.947700536769034,4.34037017822266,7.46743011474609,3.3850998878479,5.43436002731323,3.9844435587334153,3.5096342407637415,4.415200526009439,4.44746017456055,48.8661193847656,48.1585998535156,51.66800428770869,52.6227684020996,23.6921351458058,68.6982427447481,1.15761391416638,50.5896088236111,49.4103911763889,0.1,91.99850145004936,92.3161996389644,91.71283165353667,21.7000007629395,12.8000001907349,15.1999998092651,Tunisia,Tunisia,Republic of Tunisia,TN,Tunisian dinar,"National accounts data from 2005 onward have been revised based on data published by the Tunisian authorities. April 2012 database update: Based on data from the Central Bank and its Statistical Bulletin, national accounts data were revised for 1997 onward.",Middle East & North Africa,Upper middle income,TN,2005,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2004,"Multiple Indicator Cluster Survey (MICS), 2011/12","Integrated household survey (IHS), 2010",,2014/ 2015,2006.0,2011.0,2001,
TUR,12,10,6,4,8,4,94.2412414550781,98.839012145996,99.6418228149414,98.067283630371,28.9258098602295,28.0822906494141,29.7338790893555,102.489669799805,102.14631652832,0.993449985980988,102.819290161133,102.488761901855,101.126731872559,0.974240005016327,103.800598144531,106.123123168945,92.6465072631835,91.9346237182617,93.3296203613281,53.74497914,31.7489195801997,13.6,94.138069152832,14.8399600982666,3.74063992500305,4.08960008621216,3.20929002761841,3.54312992095947,1.76959002017975,1.88593995571136,1.65861999988556,3.3801600933075,47.5,48.8160781860352,48.4095687866211,49.1169815063477,25.5834514010418,66.6147942126347,1.59800853352441,50.8082733843971,49.1917266156029,-1.5631971367223656,91.7944107055664,91.1696090698242,92.3944625854492,12.5,9.19999980926514,10.1999998092651,Turkey,Turkey,Republic of Turkey,TR,New Turkish lira,,Europe & Central Asia,Upper middle income,TR,1998,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,,Rolling,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,"Demographic and Health Survey (DHS), 2003; World Health Survey (WHS), 2003","Labor force survey (LFS), 2009",,,2009.0,2012.0,2003,
TUV,8,12,6,6,7,3,98.3286895751953,91.75900430056012,93.84834322296636,90.21773509474538,94.9874725341797,93.4895782470703,96.3768081665039,103.621170043945,104.277290344238,1.01206004619598,103.034301757813,86.1631011962891,97.4576263427734,1.28208005428314,76.0152282714844,80.39502741217935,107.421882629395,111.475410461426,103.731338500977,42.7,49.10788356487534,26.2,84.4011077880859,1.7150399684906,9.20699024200439,15.297627782632361,0.0,0.256080001592636,0.0671999976038933,0.141440004110336,0.0,0.134409993886948,47.3614807128906,47.5134391784667,53.5298690795898,53.5298690795898,20.576517304012288,70.65831635710754,0.848971277395654,49.93739654899362,50.062603451591954,12.742703611179081,97.7876129150391,109.433959960938,87.5,0.9186066836286173,11.26314951647142,9.905881877827312,Tuvalu,Tuvalu,Tuvalu,TV,Australian dollar,"Based on data from the IMF, World Bank and government official statistics, national accounts data have been revised from 2006 onward. Value added is measured at producer prices up to 1999 and at basic prices from 2000 onward.",East Asia & Pacific,Upper middle income,TV,2005,,Value added at basic prices (VAB),IDA,,Country uses the 1968 System of National Accounts methodology.,,,,,General trade system,,General Data Dissemination System (GDDS),2012,,2013 national accounts estimates are based on IMF reports.,,,,2008.0,,
TZA,7,14,7,7,6,2,82.76000764141213,90.79393972628439,90.34155135588279,91.1745924258832,31.7834606170654,32.1650886535645,31.4109497070313,81.7060165405273,82.9311599731445,1.03050005435944,80.4767532348633,84.64688511335795,83.06886815882683,0.9270131470356593,86.06428696847007,75.49717430210283,104.723667280072,103.39951369196417,105.96033580044099,10.0,48.9169100033272,58.8,74.4766238524828,5.12168979644775,3.45918989181519,13.884120119725011,8.094091507817708,8.487461066557207,3.8730722688602666,3.593457962365175,4.154118716179161,8.288558879775335,49.9884605407715,50.8352813720703,48.84153272455169,49.4702110290527,45.1926938249041,51.6969900328614,3.10082930827375,50.5811039063491,49.4188960936509,4.8,90.61428209535522,90.49029896685207,90.63645076997973,2.70000004768372,1.60000002384186,2.09999990463257,Tanzania,Tanzania,United Republic of Tanzania,TZ,Tanzanian shilling,,Sub-Saharan Africa,Low income,TZ,Original chained constant price data are rescaled.,2001.0,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Budgetary central government,General Data Dissemination System (GDDS),2012,"HIV/Maternal and Child Health (HIV/MCH) Service Provision Assessments (SPA), 2013/14","Expenditure survey/budget survey (ES/BS), 2011/12",,2007/08,2007.0,2012.0,2002,
UGA,7,13,6,7,6,2,95.05652278205807,90.959534823209,90.3626887337342,91.55546008834409,11.6256198883057,11.844220161438,11.4109497070313,103.56421612654628,103.03014485883027,0.9877978529835638,104.10861453017124,23.2365398406982,22.1282501220703,0.909290015697479,24.3356704711914,-43.9344571840498,137.747924804688,137.721435546875,137.773986816406,17.83485947,47.8105855980127,55.9,90.36349544967834,100.0,22.764365943448595,25.45206763338708,7.540548533674021,8.433152875299097,7.1783299446106,7.06928014755249,7.28788995742798,8.039377908851991,50.4773406982422,49.023214551716606,47.4175415039063,47.4175415039063,48.227731214474,49.5975899286758,3.32155568607893,50.274873248428,49.725126751572,6.7,53.0530014038086,53.3804512023926,52.7294502258301,1.70000004768372,2.20000004768372,1.89999997615814,Uganda,Uganda,Republic of Uganda,UG,Ugandan shilling,"Fiscal year end: June 30; reporting period for national accounts data: FY. In 2011, the Bureau of Statistics revised national accounts series for 1998 onward; the base year for constant price series changed to 2001/02.",Sub-Saharan Africa,Low income,UG,2001/02,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Budgetary central government,General Data Dissemination System (GDDS),2002,"HIV/AIDS Indicator Survey (AIS), 2011; Demographic and Health Survey (DHS), 2011","Priority survey (PS), 2009/10",,2008/ 2009,2000.0,2012.0,2002,
UKR,11,10,6,4,7,2,95.31413991982284,91.0357189684652,90.63777475260285,91.48419830506263,64.593496340445,64.29845502087707,64.90940124218152,103.72514812002943,103.36820679018108,0.9909328287901886,104.09325986934797,91.59395164644356,95.90631146559491,1.0423548091888046,87.81625471342596,92.36013086764625,105.81784168642359,104.68906630137407,106.9090774984929,48.88464368,47.4733027630504,9.4,94.03356662113103,0.843190014362335,0.576479971408843,0.379150003194809,7.02764987945557,7.03437995910645,0.0511500015854836,0.0512400008738041,0.0510700009763241,7.03107976913452,47.8891487121582,49.0279693603516,48.3170890808105,49.3459815979004,15.0599524776285,69.0533328807052,-0.260805737589124,53.7885705479685,46.2114294520315,0.9,91.5483125411914,90.87735971260122,92.2257655296325,8.10000038146973,10.1000003814697,9.10000038146973,Ukraine,Ukraine,Ukraine,UA,Ukrainian hryvnia,,Europe & Central Asia,Lower middle income,UA,Original chained constant price data are rescaled.,2003.0,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,1987–95,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2001,"Multiple Indicator Cluster Survey (MICS), 2012","Expenditure survey/budget survey (ES/BS), 2009",Yes,2012 /2013,,2012.0,2005,
UMC,10,12,6,6,6,3,95.7058792114258,100.984382629395,100.967506408691,100.999923706055,76.1119918823242,76.1296310424805,76.0960235595703,105.775108337402,104.5390625,0.977890014648438,106.902641296387,94.0916595458984,95.3077163696289,1.0251100063324,92.9728927612305,86.7950592041016,102.984069824219,101.878341674805,103.991600036621,52.5688626890847,42.3488018980424,14.8,94.7797775268555,37.5548515319824,9.47091960906982,11.2444200515747,8.98217305047363,8.324518444906921,2.53584003448486,3.59834003448486,1.58806002140045,8.623924739858824,47.5373001098633,47.1467781066895,48.5355606079102,49.1125793457031,20.6319562959664,70.3143537832969,0.761349973696682,49.5691526660215,50.4308473339785,1.9884381903073418,94.7046890258789,93.756980895996,95.5780715942383,5.83169256938554,6.00203786790308,5.88632497262534,Upper middle income,Upper middle income,Upper middle income,XT,,"Upper middle income group aggregate. Upper-middle-income economies are those in which 2013 GNI per capita was between $4,126 and $12,745.",,,XT,,,,,,,,,,,,,,,,,,,,,,
URY,14,12,6,6,6,3,94.86062979787975,91.05332272811808,90.6988846465052,91.38779065460774,64.62229768527303,64.62520268835819,64.63937649919876,103.7945977725562,102.99472789792391,0.9828098300838234,104.58851525502534,85.3305313195858,85.16210010997872,1.0029894674620394,85.48222812859905,78.85249475089425,105.60212650096622,104.57627498434907,106.61917629986768,64.6,45.0426845839909,9.3,93.01521953501688,37.891355941659214,10.66288948859949,14.168938314991728,7.602850927037481,8.712365958391704,3.952248168887625,3.5791943646823032,4.297699181129859,8.19178623867946,48.739695336151655,48.41818716441115,49.15107132911041,50.47559038692585,21.4149457738073,64.1504485433996,0.350484324996242,51.7303379954569,48.2696620045431,0.6,91.42219358779917,91.22619220078349,91.57573508408932,8.89999961853027,6.40000009536743,7.5,Uruguay,Uruguay,Oriental Republic of Uruguay,UY,Uruguayan peso,"In 2011, the Central Bank revised national accounts data for 2006 onward.",Latin America & Caribbean,High income: nonOECD,UY,2005,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,"Multiple Indicator Cluster Survey (MICS), 2012","Integrated household survey (IHS), 2012",Yes,2011,2008.0,2012.0,2000,
USA,12,12,6,6,6,3,94.4560470581055,102.058448791504,102.401420593262,101.73087310791,70.8390808105469,70.1429214477539,71.506233215332,100.147041320801,100.038177490234,0.997870028018951,100.251579284668,86.49047689019525,87.47757568480228,1.0091271692200685,85.6879833634294,73.23645947205264,102.726867675781,103.700927734375,101.791786193848,74.55420245,45.8459003223034,6.6,93.7541885375977,40.4449005126953,8.29216957092285,11.380835612196442,4.99298000335693,5.88137006759644,3.973392045449334,3.6282224193435884,4.300825295922866,5.44661998748779,48.4551696777344,48.9370193481445,48.99423081536269,50.53751484321258,19.2128603143717,66.146796271107,0.729731987479115,50.5300323292815,49.4699676707185,-1.667967211445422,91.16935728696237,90.70803380281265,91.55317765890057,5.19999980926514,5.40000009536743,5.30000019073486,United States,United States,United States of America,US,U.S. dollar,Fiscal year end: September 30; reporting period for national accounts data: CY.,North America,High income: OECD,US,Original chained constant price data are rescaled.,2005.0,Value added at basic prices (VAB),,,Country uses the 2008 System of National Accounts methodology.,,2011,"IMF Balance of Payments Manual, 6th edition.",,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,,"Labor force survey (LFS), 2000",Yes,2012,2008.0,2012.0,2005,
UZB,12,11,7,4,8,3,96.7525787353516,95.8231506347656,94.9135589599609,96.6974563598633,26.0244808197021,25.5855007171631,26.4447803497314,102.094009399414,100.890449523926,0.977150022983551,103.249221801758,95.6401824951172,94.8330307006835,0.983579993247986,96.4158935546875,95.3593063354492,106.752380371094,105.097816467285,108.338996887207,42.8,41.7072261828489,25.8,94.0475463867188,0.994249999523163,0.13230000436306,0.0366499982774258,1.02556002140045,1.07480001449585,0.0,0.0,0.0,1.05096995830536,48.0879402160645,48.3975715637207,48.5932083129883,48.3161811828613,28.0546620238926,67.7138196671548,1.74425837484667,50.1755245033601,49.8244754966399,-0.1711659195822577,99.779899597168,98.7894592285156,100.731460571289,8.69999980926514,8.89999961853027,8.80000019073486,Uzbekistan,Uzbekistan,Republic of Uzbekistan,UZ,Uzbek sum,,Europe & Central Asia,Lower middle income,UZ,Original chained constant price data are rescaled.,1997.0,Value added at basic prices (VAB),Blend,,Country uses the 1993 System of National Accounts methodology.,1990–95,,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,,,1989,"Multiple Indicator Cluster Survey (MICS), 2006","Expenditure survey/budget survey (ES/BS), 2011",Yes,,,,2005,
